Unnamed: 0,Name,Gameweek,Team,Cost,Corners,Goal Attempts,xA Expected Assists,xG Expected Goals,Big Assists,Chances Created,DC Pts,Ownership,Svs,Solo Goals
,André,24,WOL,5.4,0,0,0.0,0.0,0,0,0,0.1,0,0
,Zirkzee,24,MUN,5.8,0,0,0.02,0.0,0,0,0,0.4,0,0
,Zabarnyi,24,BOU,5.0,0,0,0.01,0.0,0,1,2,0.0,0,0
,Young (Ashley),24,EVE,4.2,0,0,0.0,0.0,0,0,0,1.4,0,0
,Yoro,24,MUN,4.4,0,1,0.01,0.04,0,0,0,1.7,0,0
,Wood (Chris),24,NFO,7.2,0,4,0.01,2.16,0,1,0,6.5,0,0
,Wissa,24,BRE,7.4,0,3,0.04,0.79,0,0,0,0.5,0,0
,Winks,24,LEI,4.3,0,0,0.01,0.0,0,0,0,4.7,0,0
,Willock,24,NEW,5.0,0,0,0.02,0.0,0,2,0,0.1,0,0
,Williams (Neco),24,NFO,4.7,0,2,0.01,0.41,0,0,2,3.5,0,0
,Wharton,24,CRY,5.0,0,0,0.0,0.0,0,0,0,0.5,0,0
,Welbeck,24,BHA,6.5,0,1,0.01,0.14,0,1,0,7.9,0,0
,Watkins,24,AVL,8.5,0,0,0.0,0.0,0,0,0,6.6,0,0
,Wan-Bissaka,24,WHU,4.3,0,0,0.01,0.0,0,0,0,5.8,0,0
,Walker-Peters,24,SOU,4.3,0,0,0.02,0.0,0,1,0,0.3,0,0
,Vestergaard,24,LEI,3.9,0,0,0.0,0.0,0,0,0,1.5,0,0
,Verbruggen,24,BHA,4.4,0,0,0.0,0.0,0,0,0,4.1,3,0
,Veltman,24,BHA,4.3,0,0,0.03,0.0,0,0,0,0.1,0,0
,Bernardo Silva,24,MCI,6.3,0,0,0.02,0.0,0,0,0,0.5,0,0
,Vardy,24,LEI,5.4,0,0,0.0,0.0,0,0,0,5.2,0,0
,Valdimarsson,24,BRE,3.9,0,0,0.0,0.0,0,0,0,0.7,1,0
,Ugochukwu,24,SOU,5.0,0,0,0.01,0.0,0,0,0,0.1,0,0
,Ugarte,24,MUN,4.8,0,1,0.02,0.05,0,0,0,0.1,0,0
,Tuanzebe,24,IPS,3.9,0,0,0.03,0.0,0,0,0,1.8,0,0
,Tsimikas,24,LIV,4.8,0,0,0.01,0.0,0,0,0,0.1,0,0
,Trossard,24,ARS,6.9,0,0,0.01,0.0,0,0,0,0.5,0,0
,Trippier,24,NEW,5.0,0,0,0.01,0.0,0,0,0,2.7,0,0
,Traoré (Adama),24,FUL,5.2,0,3,0.19,0.14,0,1,0,0.2,0,0
,Amad Diallo,24,MUN,6.3,4,1,0.58,0.09,0,6,0,1.3,0,0
,Tonali,24,NEW,5.4,0,1,0.03,0.02,0,0,0,1.3,0,0
,Jurriën Timber,24,ARS,6.1,0,1,0.0,0.04,0,0,0,25.1,0,0
,Tielemans,24,AVL,5.9,1,3,0.3,0.08,0,1,0,0.6,0,0
,Diogo Jota,24,LIV,7.2,0,0,0.02,0.0,0,1,0,2.6,0,0
,Taylor (Jack),24,IPS,4.8,0,0,0.0,0.0,0,0,0,0.0,0,0
,Tavernier,24,BOU,5.5,0,2,0.01,0.07,0,0,0,1.6,0,0
,Tarkowski,24,EVE,5.5,0,2,0.26,0.13,1,2,4,6.3,0,0
,Szoboszlai,24,LIV,6.5,1,4,0.64,0.2,0,3,0,4.2,0,0
,Sulemana,24,SOU,5.0,0,1,0.0,0.04,0,0,0,0.0,0,0
,Sugawara,24,SOU,4.2,0,0,0.0,0.0,0,0,0,0.1,0,0
,Stones,24,MCI,5.5,0,0,0.02,0.0,0,0,0,0.7,0,0
,Sterling,24,ARS,6.7,0,0,0.01,0.0,0,0,0,0.8,0,0
,Stephens,24,SOU,4.0,0,0,0.0,0.0,0,0,0,0.3,0,0
,Spence,24,TOT,4.5,0,1,0.08,0.02,0,2,2,1.6,0,0
,Soumaré,24,LEI,4.4,0,0,0.05,0.0,0,3,2,0.3,0,0
,Soucek,24,WHU,5.7,0,0,0.02,0.0,0,0,2,0.2,0,0
,Son,24,TOT,8.5,3,2,0.15,0.04,1,2,0,0.1,0,0
,Soler (Carlos),24,WHU,5.0,0,0,0.12,0.0,0,1,0,0.0,0,0
,Smith-Rowe,24,FUL,5.6,0,2,0.04,0.07,0,0,0,0.4,0,0
,Smallbone,24,SOU,5.0,0,0,0.0,0.0,0,0,0,0.0,0,0
,Sessegnon (Ryan),24,FUL,5.4,0,0,0.0,0.0,0,0,0,0.4,0,0
,Semenyo,24,BOU,8.1,0,6,0.07,0.7,0,0,0,64.4,0,0
,Semedo,24,WOL,4.5,0,0,0.0,0.0,0,0,0,0.6,0,0
,Sels,24,NFO,4.8,0,0,0.0,0.0,0,0,0,8.3,6,0
,Schär,24,NEW,5.4,0,1,0.04,0.16,0,0,0,1.9,0,0
,Schade,24,BRE,7.0,0,4,0.11,0.38,0,2,0,0.7,0,0
,Scarlett,24,TOT,4.3,0,0,0.0,0.0,0,0,0,0.6,0,0
,Scarles,24,WHU,4.4,0,0,0.0,0.0,0,0,0,0.0,0,0
,Ismaila Sarr,24,CRY,6.6,0,1,0.24,0.41,0,0,0,11.6,0,0
,Sarr (Pape),24,TOT,4.9,0,1,0.0,0.26,0,0,0,1.7,0,0
,Sarabia,24,WOL,5.0,2,0,0.26,0.0,1,1,0,0.1,0,0
,Matheus Cunha,24,WOL,7.9,3,4,0.24,0.45,0,1,0,4.4,0,1
,Welington,24,SOU,4.0,0,0,0.13,0.0,0,2,2,0.0,0,0
,Murillo,24,NFO,5.3,0,0,0.2,0.0,0,1,2,2.0,0,0
,Sangaré,24,NFO,4.9,0,0,0.0,0.0,1,1,0,0.1,0,0
,Sancho,24,MUN,5.8,0,2,0.01,0.14,0,0,0,0.2,0,0
,Saliba,24,ARS,6.0,0,0,0.0,0.0,0,0,0,11.6,0,0
,Salah,24,LIV,14.2,0,6,0.52,1.16,1,4,0,24.9,0,0
,Rutter,24,BHA,5.7,0,2,0.05,0.14,0,1,0,0.5,0,0
,Rogers,24,AVL,6.8,0,1,0.04,0.04,0,1,0,4.8,0,0
,Morato,24,NFO,4.4,0,0,0.0,0.0,0,0,2,0.1,0,0
,Robinson (Antonee),24,FUL,4.9,0,2,0.08,0.05,0,1,0,0.5,0,0
,Robertson,24,LIV,5.8,1,0,0.3,0.0,0,1,0,0.9,0,0
,Richards (Chris),24,CRY,4.5,0,0,0.0,0.0,0,0,2,3.2,0,0
,Rice,24,ARS,6.8,1,0,0.2,0.0,0,4,0,16.4,0,0
,Raya Martin,24,ARS,5.8,0,0,0.0,0.0,0,0,0,31.3,3,0
,Ramsey (Jacob),24,AVL,5.3,0,0,0.0,0.0,0,0,0,0.2,0,0
,Alisson,24,LIV,5.4,0,0,0.0,0.0,0,0,0,5.8,5,0
,Ramsdale,24,SOU,4.8,0,0,0.01,0.0,0,0,0,0.6,5,0
,Porro,24,TOT,5.5,0,1,0.01,0.02,0,0,2,18.4,0,0
,Pickford,24,EVE,5.5,0,0,0.02,0.0,1,1,0,9.7,3,0
,Philogene-Bidace,24,IPS,5.3,0,0,0.02,0.0,0,0,0,0.1,0,0
,Pereira,24,FUL,5.3,0,0,0.36,0.0,1,1,0,0.1,0,0
,Patterson (Nathan),24,EVE,4.4,0,0,0.0,0.0,0,0,0,0.0,0,0
,Partey,24,ARS,4.9,0,1,0.02,0.05,0,1,2,0.7,0,1
,Emerson,24,WHU,4.4,0,1,0.0,0.07,0,0,0,0.1,0,0
,Palmer (Cole),24,CHE,10.3,2,7,0.42,0.29,0,3,0,9.2,0,0
,O’Riley,24,BHA,5.5,4,1,0.04,0.06,0,1,0,0.4,0,0
,Dango Ouattara,24,BOU,6.0,0,1,0.09,0.11,0,2,0,0.5,0,0
,Osula,24,NEW,5.5,0,0,0.0,0.0,0,0,0,0.3,0,0
,Ortega Moreno,24,MCI,4.8,0,0,0.0,0.0,0,0,0,0.2,2,0
,Orford,24,WHU,4.4,0,0,0.02,0.0,0,1,0,0.1,0,0
,Paul Onuachu,24,SOU,4.9,0,2,0.02,0.41,0,0,0,0.3,0,0
,Onana,24,MUN,4.9,0,0,0.0,0.0,0,0,0,0.2,1,0
,Okoli,24,LEI,4.0,0,0,0.0,0.0,0,0,0,0.4,0,0
,Odegaard,24,ARS,7.8,2,2,0.04,0.14,0,0,0,1.4,0,0
,O'Shea,24,IPS,3.8,0,0,0.01,0.0,0,0,2,1.2,0,0
,O'Brien,24,EVE,4.9,0,0,0.01,0.0,0,0,0,0.4,0,0
,Núñez,24,LIV,6.5,0,0,0.04,0.0,0,1,0,0.1,0,0
,Nwaneri,24,ARS,5.2,2,1,0.02,0.02,0,1,0,0.1,0,1
,Matheus Nunes,24,MCI,5.3,0,0,0.03,0.0,0,0,0,0.8,0,0
,Norgaard,24,BRE,5.2,0,1,0.02,0.11,0,0,2,0.1,0,0
,Nkunku,24,CHE,5.9,0,0,0.01,0.0,0,0,0,0.1,0,0
,Neto,24,CHE,7.1,0,3,0.08,0.2,0,0,0,5.9,0,0
,Nedeljkovic,24,AVL,3.9,0,0,0.0,0.0,0,0,0,0.5,0,0
,Ndiaye,24,EVE,6.5,0,2,0.1,0.46,0,2,0,11.1,0,0
,Mykolenko,24,EVE,4.9,0,0,0.47,0.0,0,1,2,0.4,0,0
,Mvom Onana,24,AVL,4.8,0,0,0.02,0.0,0,2,0,0.6,0,0
,Muñoz,24,CRY,5.7,0,1,0.24,0.1,1,1,0,15.3,0,0
,Murphy (Jacob),24,NEW,6.1,0,2,0.12,0.18,0,0,0,1.1,0,0
,Muric,24,IPS,4.4,0,0,0.0,0.0,0,0,0,0.4,2,0
,Rodrigo Muniz,24,FUL,5.4,0,1,0.0,0.68,0,0,0,1.0,0,0
,Morsy,24,IPS,4.8,0,0,0.04,0.0,0,1,0,0.1,0,0
,Savinho,24,MCI,6.9,0,2,0.56,0.08,1,2,0,0.5,0,0
,Moore (Mikey),24,TOT,5.0,0,0,0.11,0.0,0,2,0,0.0,0,0
,Mitoma,24,BHA,6.2,0,0,0.01,0.0,0,0,0,2.3,0,0
,Mitchell,24,CRY,5.0,0,2,0.19,0.09,0,4,0,2.2,0,0
,Minteh,24,BHA,6.0,1,2,0.37,0.37,0,2,0,4.4,0,0
,Miley (Lewis),24,NEW,4.4,0,0,0.0,0.0,0,0,0,2.1,0,0
,Milenkovic,24,NFO,5.2,0,0,0.05,0.0,0,0,2,4.0,0,0
,Merino,24,ARS,5.9,0,0,0.0,0.0,0,0,0,0.5,0,0
,Mcatee,24,MCI,5.2,0,0,0.0,0.0,0,0,0,0.1,0,0
,McGinn,24,AVL,5.4,0,1,0.01,0.02,0,0,0,0.6,0,0
,Mbeumo,24,BRE,8.3,6,4,0.37,0.22,0,1,0,28.5,0,0
,Mazraoui,24,MUN,4.9,0,1,0.03,0.02,0,0,0,0.2,0,0
,Mavropanos,24,WHU,4.4,0,2,0.0,0.03,0,0,0,0.1,0,0
,Mavididi,24,LEI,5.0,0,1,0.0,0.02,0,0,0,0.3,0,0
,Mateta,24,CRY,7.9,0,3,0.34,1.91,0,1,0,23.0,0,0
,Martínez,24,MUN,4.8,0,2,0.04,0.1,0,0,0,0.1,0,0
,Martinez,24,AVL,5.0,0,0,0.0,0.0,0,0,0,2.0,3,0
,Martinelli,24,ARS,6.9,0,1,0.06,0.17,0,2,0,1.0,0,0
,Omar Marmoush,24,MCI,8.3,2,1,0.33,0.02,0,3,0,2.6,0,0
,José Sá,24,WOL,4.4,0,0,0.0,0.0,0,0,0,1.2,3,0
,Malen,24,AVL,5.1,0,2,0.01,0.2,0,0,0,0.7,0,0
,Mainoo,24,MUN,4.8,0,1,0.22,0.03,0,1,0,0.5,0,0
,Maguire,24,MUN,4.4,0,1,0.02,0.12,0,1,2,0.8,0,0
,Madueke,24,CHE,6.8,0,1,0.16,0.09,0,3,0,0.6,0,0
,Mac Allister,24,LIV,6.3,3,3,0.04,0.35,0,1,0,1.2,0,0
,Maatsen,24,AVL,4.3,0,0,0.11,0.0,0,3,0,0.4,0,0
,Lukic,24,FUL,5.0,7,0,0.05,0.0,0,3,0,0.1,0,0
,Livramento,24,NEW,4.9,0,1,0.0,0.07,0,0,0,3.1,0,0
,Luis Guilherme,24,WHU,4.9,0,0,0.03,0.0,0,1,0,0.0,0,0
,Lindstrom,24,EVE,5.0,0,1,0.08,0.24,0,0,0,0.1,0,0
,Lewis-Skelly,24,ARS,5.2,0,1,0.02,0.04,0,0,0,1.7,0,1
,Lewis-Potter,24,BRE,4.9,0,2,0.05,0.03,0,0,2,0.3,0,0
,Lerma,24,CRY,4.9,0,2,0.23,0.06,0,1,0,0.1,0,0
,Leno,24,FUL,5.0,0,0,0.0,0.0,0,1,0,1.6,3,0
,Lamptey,24,BHA,4.4,1,1,0.09,0.04,0,0,0,0.1,0,0
,Lallana,24,SOU,5.0,0,0,0.0,0.0,0,0,0,0.0,0,0
,Lacroix,24,CRY,5.0,0,2,0.01,0.05,0,0,2,3.7,0,0
,Kulusevski,24,TOT,6.4,0,4,0.09,0.27,0,1,0,0.0,0,0
,Kudus,24,WHU,6.7,0,4,0.01,0.77,0,0,0,30.1,0,0
,Kristiansen,24,LEI,4.4,2,1,0.02,0.02,0,0,0,0.1,0,0
,Kovacic,24,MCI,5.9,0,1,0.06,0.03,0,0,2,0.0,0,0
,Konsa Ngoyo,24,AVL,4.4,0,0,0.01,0.0,0,0,0,8.6,0,0
,Konaté,24,LIV,5.4,0,0,0.01,0.0,0,0,4,2.7,0,0
,Kluivert,24,BOU,7.0,2,3,0.03,0.68,0,2,0,1.0,0,0
,Kinsky,24,TOT,3.9,0,0,0.0,0.0,0,0,0,2.0,3,0
,Kilman,24,WHU,4.3,0,0,0.0,0.0,0,1,0,0.2,0,0
,Kerkez,24,BOU,5.7,0,0,0.01,0.0,0,0,2,3.6,0,0
,Kelly,24,NEW,4.2,0,1,0.0,0.05,0,0,0,0.1,0,0
,Kayode,24,BRE,4.5,0,0,0.06,0.0,0,2,0,0.4,0,0
,Kamara,24,AVL,4.9,0,1,0.02,0.04,0,0,0,0.2,0,0
,Kamada,24,CRY,5.0,0,0,0.02,0.0,0,1,0,0.2,0,0
,Jørgensen,24,CHE,4.4,0,0,0.0,0.0,0,0,0,0.2,4,0
,Justin,24,LEI,4.0,0,1,0.04,0.05,0,1,0,0.2,0,0
,João Pedro,24,BHA,7.4,0,1,0.18,0.05,0,2,0,45.5,0,0
,Jones,24,LIV,5.4,0,3,0.03,0.49,0,2,0,0.1,0,0
,Raúl Jiménez,24,FUL,6.2,0,6,0.04,0.47,0,1,0,0.8,0,0
,Jensen,24,BRE,4.9,0,1,0.01,0.02,0,0,0,0.1,0,0
,Jebbison,24,BOU,4.5,0,0,0.01,0.0,0,0,0,1.1,0,0
,Janelt,24,BRE,4.9,0,0,0.16,0.0,0,1,0,0.0,0,0
,James,24,CHE,5.5,2,0,0.17,0.0,0,3,0,7.9,0,0
,Jackson (Nicolas),24,CHE,6.5,0,2,0.02,0.04,0,2,0,0.1,0,0
,Iwobi,24,FUL,6.5,0,0,0.12,0.0,0,1,0,1.7,0,0
,Isak,24,NEW,10.4,0,1,0.2,0.04,0,2,0,5.1,0,0
,Irving,24,WHU,4.4,0,1,0.11,0.02,0,1,0,0.3,0,0
,Iroegbunam,24,EVE,4.9,0,1,0.04,0.02,0,1,0,0.0,0,0
,Ings,24,WHU,4.8,0,1,0.01,0.05,0,0,0,1.2,0,0
,Højlund,24,MUN,6.3,0,1,0.01,0.06,0,0,0,0.3,0,0
,Hwang Hee-Chan,24,WOL,5.8,0,0,0.0,0.0,0,0,0,0.1,0,0
,Hutchinson,24,IPS,5.4,0,1,0.05,0.15,0,1,0,0.0,0,0
,Huijsen,24,BOU,4.5,0,1,0.01,0.02,0,0,2,5.0,0,0
,Hughes,24,CRY,4.8,0,0,0.06,0.0,0,0,0,0.1,0,0
,Hirst,24,IPS,5.4,0,0,0.0,0.0,0,0,0,0.1,0,0
,Hinshelwood,24,BHA,5.1,0,1,0.02,0.05,0,0,0,0.0,0,0
,Hermansen,24,LEI,4.4,0,0,0.0,0.0,0,0,0,0.2,3,0
,Henderson,24,CRY,5.0,0,0,0.0,0.0,0,0,0,7.6,2,0
,Havertz,24,ARS,7.3,0,4,0.25,0.49,1,1,0,0.3,0,0
,Harwood-Bellis,24,SOU,3.9,0,0,0.01,0.0,0,0,0,4.1,0,0
,Harrison (Jack),24,EVE,5.2,0,3,0.09,0.15,0,1,0,0.1,0,0
,Lewis Hall,24,NEW,5.2,2,0,0.08,0.0,0,1,0,0.8,0,0
,Haaland,24,MCI,14.8,0,1,0.03,0.36,0,0,0,69.7,0,0
,Gómez (Diego),24,BHA,4.9,0,0,0.01,0.0,0,0,0,0.1,0,0
,Gvardiol,24,MCI,5.9,0,1,0.03,0.17,0,0,2,5.4,0,0
,Gusto,24,CHE,4.9,0,0,0.18,0.0,0,1,0,1.0,0,0
,Guiu,24,CHE,4.2,0,0,0.02,0.0,0,1,0,6.9,0,0
,Bruno Guimarães,24,NEW,6.6,0,1,0.44,0.05,0,1,2,3.7,0,0
,Gueye,24,EVE,5.4,0,1,0.06,0.01,0,2,2,0.1,0,0
,Marc Guehi,24,CRY,5.0,0,0,0.0,0.0,0,0,0,34.1,0,0
,Grønbæk,24,SOU,4.9,0,2,0.0,0.12,0,0,0,0.0,0,0
,Greaves,24,IPS,3.8,0,0,0.05,0.0,0,1,0,2.3,0,0
,Gray (Archie),24,TOT,4.8,0,0,0.01,0.0,0,0,0,0.1,0,0
,Gravenberch,24,LIV,5.6,0,1,0.02,0.04,0,2,2,4.0,0,0
,Gordon (Anthony),24,NEW,7.5,1,2,0.19,0.06,0,3,0,3.1,0,0
,Beto,24,EVE,5.2,0,6,0.03,1.27,0,2,0,3.3,0,0
,Rodrigo Gomes,24,WOL,4.5,0,0,0.0,0.0,0,0,0,0.1,0,0
,Toti,24,WOL,4.3,0,0,0.0,0.0,0,0,0,0.1,0,0
,Gibbs-White,24,NFO,7.3,0,3,0.03,0.17,0,1,0,2.9,0,0
,Garner,24,EVE,5.0,7,1,0.55,0.04,1,3,2,0.9,0,0
,Garnacho,24,MUN,6.4,0,3,0.08,0.25,0,1,0,0.4,0,0
,García,24,AVL,3.9,0,0,0.01,0.0,0,0,0,0.3,0,0
,Gonçalo Guedes,24,WOL,5.5,0,3,0.0,1.08,0,0,0,0.0,0,0
,Gakpo,24,LIV,7.6,0,1,0.06,0.02,0,2,0,14.1,0,0
,Foden,24,MCI,8.0,0,0,0.06,0.0,0,0,0,4.3,0,0
,Jota Silva,24,NFO,5.4,0,2,0.09,0.09,0,1,0,0.0,0,0
,Fernández,24,CHE,6.7,0,2,0.02,0.56,0,0,0,14.3,0,0
,Ferguson,24,WHU,5.5,0,0,0.01,0.0,0,0,0,0.0,0,0
,Faes,24,LEI,3.8,0,1,0.0,0.09,0,0,2,5.2,0,0
,Eze,24,CRY,7.6,0,0,0.04,0.0,0,1,0,14.2,0,0
,Mateus Fernandes,24,SOU,5.5,2,0,0.1,0.0,0,2,2,0.0,0,0
,Eriksen,24,MUN,5.2,1,0,0.04,0.0,0,0,0,0.2,0,0
,Endo,24,LIV,4.9,0,0,0.0,0.0,0,0,0,0.1,0,0
,Enciso,24,IPS,5.4,1,6,0.06,0.41,0,0,0,0.0,0,0
,Elanga,24,NFO,6.7,2,2,0.99,0.22,2,3,0,3.7,0,0
,El Khannouss,24,LEI,4.8,0,2,0.03,0.04,0,0,0,0.2,0,0
,Díaz,24,LIV,8.0,0,3,0.11,0.71,0,1,0,0.0,0,0
,Dunk,24,BHA,4.5,0,0,0.01,0.0,0,0,0,1.2,0,0
,Dubravka,24,NEW,4.0,0,0,0.0,0.0,0,0,0,34.4,2,0
,Doyle (Tommy),24,WOL,4.7,0,0,0.0,0.0,0,0,0,0.0,0,0
,Doucouré,24,EVE,5.1,0,5,0.12,0.88,0,4,0,0.5,0,0
,Nicolás Domínguez,24,NFO,5.0,0,0,0.02,0.0,0,1,0,0.0,0,0
,Doherty,24,WOL,4.4,0,0,0.0,0.0,0,0,2,0.1,0,0
,Diop,24,FUL,4.4,0,0,0.0,0.0,0,0,0,0.1,0,0
,Digne,24,AVL,4.5,6,0,0.01,0.0,0,1,0,1.6,0,0
,Devenny,24,CRY,4.4,0,0,0.0,0.0,0,0,0,1.1,0,0
,Delap,24,IPS,6.2,0,4,0.26,0.83,0,2,0,0.9,0,0
,DeCordova-Reid,24,LEI,5.2,0,0,0.03,0.0,0,1,0,0.1,0,0
,De Bruyne,24,MCI,9.5,0,0,0.0,0.0,0,0,0,11.6,0,0
,Davis,24,IPS,4.2,0,1,0.01,0.11,0,2,0,0.9,0,0
,Davies (Ben),24,TOT,4.3,0,0,0.0,0.0,0,0,2,0.1,0,0
,Damsgaard,24,BRE,5.8,4,2,0.18,0.16,0,4,0,0.6,0,0
,Dalot,24,MUN,4.4,0,3,0.13,0.18,0,1,0,1.0,0,0
,Daka,24,LEI,4.8,0,1,0.0,0.04,0,0,0,0.5,0,0
,Cucurella,24,CHE,6.1,0,1,0.04,0.05,0,2,0,21.8,0,0
,Cresswell,24,WHU,3.9,3,2,0.12,0.08,0,1,0,1.7,0,0
,Coulibaly,24,LEI,4.0,0,0,0.0,0.0,0,0,0,0.0,0,0
,Coufal,24,WHU,4.1,0,0,0.0,0.0,0,0,0,0.4,0,0
,Cook,24,BOU,4.9,0,0,0.02,0.0,0,0,0,0.0,0,0
,Colwill,24,CHE,4.8,0,1,0.01,0.06,0,1,2,0.1,0,0
,Collins,24,BRE,4.9,0,0,0.03,0.0,0,0,0,1.1,0,0
,Clyne,24,CRY,3.9,0,0,0.0,0.0,0,0,0,0.5,0,0
,Clarke (Jack),24,IPS,5.4,0,0,0.01,0.0,0,0,0,0.0,0,0
,Christie,24,BOU,5.0,0,1,0.28,0.03,0,2,0,0.1,0,0
,Chalobah,24,CHE,5.1,0,0,0.0,0.0,0,0,0,7.6,0,0
,Castagne,24,FUL,4.4,0,0,0.01,0.0,0,0,0,0.1,0,0
,Carvalho,24,BRE,4.9,0,1,0.0,0.28,0,0,0,0.2,0,0
,Calafiori,24,ARS,5.8,0,0,0.0,0.0,0,0,0,16.0,0,0
,Cajuste,24,IPS,4.5,0,1,0.01,0.04,0,1,2,0.1,0,0
,Moises Caicedo,24,CHE,6.0,0,0,0.04,0.0,0,1,0,19.8,0,0
,Burn,24,NEW,5.2,0,1,0.01,0.12,0,0,0,10.7,0,0
,Bueno (Santiago),24,WOL,4.4,0,0,0.0,0.0,0,0,0,0.1,0,0
,Brooks,24,BOU,5.0,1,0,0.11,0.0,0,1,0,0.2,0,0
,Broadhead,24,IPS,4.9,0,2,0.14,0.31,0,1,0,0.0,0,0
,Bree,24,SOU,3.9,0,1,0.01,0.02,0,1,0,0.3,0,0
,Branthwaite,24,EVE,5.3,0,1,0.03,0.23,1,1,4,0.2,0,0
,Bradley,24,LIV,5.0,0,1,0.03,0.03,0,0,0,0.2,0,0
,Bowen,24,WHU,7.7,0,3,0.43,0.2,0,2,0,7.6,0,0
,Bruno Fernandes,24,MUN,8.9,6,2,0.26,0.19,0,2,0,16.3,0,0
,Boly,24,NFO,3.9,0,0,0.0,0.0,0,0,0,0.5,0,0
,Bogarde,24,AVL,4.0,0,0,0.01,0.0,0,0,0,0.7,0,0
,Bissouma,24,TOT,5.2,0,2,0.04,0.07,0,1,0,0.0,0,0
,Bergvall,24,TOT,5.4,0,1,0.0,0.07,0,0,0,0.4,0,0
,Berge,24,FUL,4.9,0,0,0.02,0.0,0,2,0,0.1,0,0
,Bentancur,24,TOT,5.3,0,0,0.19,0.0,0,3,2,0.4,0,0
,Bellegarde,24,WOL,5.2,0,1,0.15,0.15,0,1,0,0.0,0,0
,Bednarek,24,SOU,4.0,0,1,0.0,0.06,0,0,2,1.9,0,0
,Bassey,24,FUL,4.5,0,1,0.02,0.15,0,0,0,0.6,0,0
,Bailey,24,AVL,5.5,1,2,0.02,0.06,0,0,0,0.1,0,0
,Ayew,24,LEI,5.1,4,2,0.09,0.07,0,2,0,0.2,0,0
,Awoniyi,24,NFO,5.2,0,1,0.01,0.36,0,0,0,0.4,0,0
,Kepa,24,BOU,4.2,0,0,0.0,0.0,0,0,0,0.5,5,0
,Aribo,24,SOU,4.9,0,2,0.01,0.27,0,0,0,0.1,0,0
,Areola,24,WHU,4.3,0,0,0.0,0.0,0,0,0,2.1,3,0
,Joelinton,24,NEW,5.9,0,0,0.02,0.0,0,1,0,0.3,0,0
,Anderson,24,NFO,5.3,2,0,0.04,0.0,0,2,0,3.0,0,0
,Andersen,24,FUL,4.5,0,0,0.08,0.0,0,2,0,2.8,0,0
,Alexander-Arnold,24,LIV,7.2,1,3,0.04,0.15,0,2,0,16.7,0,0
,Alcaraz,24,EVE,5.2,0,0,0.0,0.0,0,0,0,0.1,0,0
,Akanji,24,MCI,5.4,0,1,0.03,0.16,0,0,0,0.3,0,0
,Ajer,24,BRE,4.4,0,1,0.02,0.06,0,1,0,0.2,0,0
,Ait Nouri,24,WOL,5.8,0,0,0.0,0.0,0,0,0,4.9,0,0
,Aina,24,NFO,4.7,0,0,0.03,0.0,0,1,0,2.5,0,0
,Agbadou,24,WOL,4.3,0,0,0.0,0.0,0,0,2,0.2,0,0
,Adingra,24,BHA,5.1,0,1,0.01,0.03,0,0,0,0.5,0,0
,Tosin,24,CHE,4.3,0,3,0.02,0.24,0,0,0,0.4,0,0
,Adams (Tyler),24,BOU,5.0,0,0,0.01,0.0,0,0,0,0.4,0,0
,Álvarez (Edson),25,WHU,4.9,0,0,0.04,0.0,0,0,0,0.1,0,0
,van den Berg,25,BRE,4.5,0,0,0.0,0.0,0,0,2,0.6,0,0
,van Hecke,25,BHA,4.4,0,0,0.0,0.0,0,0,0,1.3,0,0
,van Dijk,25,LIV,6.0,0,1,0.02,0.02,0,1,2,23.6,0,0
,Danilo,25,NFO,4.7,0,0,0.0,0.0,0,0,0,0.0,0,0
,Gabriel Magalhães,25,ARS,6.6,0,0,0.04,0.0,0,1,0,41.0,0,0
,de Ligt,25,MUN,5.0,0,2,0.09,0.14,0,1,2,3.0,0,0
,André,25,WOL,5.4,0,1,0.01,0.02,0,2,0,0.1,0,0
,Zirkzee,25,MUN,5.8,0,2,0.16,0.37,0,1,0,0.4,0,0
,Zabarnyi,25,BOU,5.0,0,0,0.01,0.0,0,0,2,0.0,0,0
,Young (Ashley),25,EVE,4.2,0,1,0.0,0.05,0,0,0,1.4,0,0
,Yarmolyuk,25,BRE,5.0,0,0,0.0,0.0,0,0,0,0.1,0,0
,Woolfenden,25,IPS,3.9,0,0,0.0,0.0,0,0,0,1.2,0,0
,Wood (Chris),25,NFO,7.2,0,1,0.02,0.14,0,1,0,6.5,0,0
,Wood (Nathan),25,SOU,3.9,0,0,0.0,0.0,0,0,0,1.0,0,0
,Wissa,25,BRE,7.4,0,3,0.03,0.37,0,0,0,0.5,0,0
,Wilson (Callum),25,NEW,5.8,0,0,0.0,0.0,0,0,0,0.4,0,0
,Willock,25,NEW,5.0,0,0,0.01,0.0,0,1,0,0.1,0,0
,Williams (Neco),25,NFO,4.7,0,3,0.02,0.1,0,0,0,3.5,0,0
,Wharton,25,CRY,5.0,0,0,0.07,0.0,0,2,0,0.5,0,0
,Welbeck,25,BHA,6.5,0,1,0.45,0.03,1,2,0,7.9,0,0
,Webster,25,BHA,4.4,0,0,0.0,0.0,0,0,2,0.0,0,0
,Watkins,25,AVL,8.5,0,5,0.11,0.96,0,0,0,6.6,0,0
,Ward-Prowse,25,WHU,5.7,7,1,0.21,0.04,0,1,0,0.2,0,0
,Wan-Bissaka,25,WHU,4.3,0,0,0.02,0.0,0,0,0,5.8,0,0
